"SITE","SITECODE","TREAT","TYPE","DIVISION","SPP","SPP_COUNT_PLOT","COUNT_HA","LAT","LONG","SLOPE","ELEVATION","SOLAR","EXP_MIN","OL_AV","TOTAL_COUNT_PLOT","DECID_COUNT_PLOT","CONIF_COUNT_PLOT","DECID_PROP_PLOT","CONIF_PROP_PLOT","DECID_COUNT_HA","CONIF_COUNT_HA","DECID_COUNT_M","CONIF_COUNT_M"
"DALTON","7_3",3,"SEEDLING","d","POTR",0,60000,65.68674,-149.19289,9.26019,292.8930054,602306.2811,32.5,1.7,600,2200,200,0.916666667,0.083333333,55000,5000,5.5,0.5
"DALTON","7_3",3,"SEEDLING","d","SALIX",190,60000,65.68674,-149.19289,9.26019,292.8930054,602306.2811,32.5,1.7,600,2200,200,0.916666667,0.083333333,55000,5000,5.5,0.5
"STEESE","1_0",0,"SEEDLING","d","ALCR",0,13200,65.5631,-145.02356,2.58249,442.0629883,618011.3063,0,20.5,132,0,528,0,1,0,13200,0,1.32
"STEESE","1_0",0,"SEEDLING","d","ARCTO",0,13200,65.5631,-145.02356,2.58249,442.0629883,618011.3063,0,20.5,132,0,528,0,1,0,13200,0,1.32
"STEESE","1_0",0,"SEEDLING","d","BENE",0,13200,65.5631,-145.02356,2.58249,442.0629883,618011.3063,0,20.5,132,0,528,0,1,0,13200,0,1.32
"STEESE","1_0",0,"SEEDLING","c","PIGL",0,13200,65.5631,-145.02356,2.58249,442.0629883,618011.3063,0,20.5,132,0,528,0,1,0,13200,0,1.32
"STEESE","1_0",0,"SEEDLING","c","PIME",132,13200,65.5631,-145.02356,2.58249,442.0629883,618011.3063,0,20.5,132,0,528,0,1,0,13200,0,1.32
"STEESE","1_0",0,"SEEDLING","d","POBA",0,13200,65.5631,-145.02356,2.58249,442.0629883,618011.3063,0,20.5,132,0,528,0,1,0,13200,0,1.32
"STEESE","1_0",0,"SEEDLING","d","POTR",0,13200,65.5631,-145.02356,2.58249,442.0629883,618011.3063,0,20.5,132,0,528,0,1,0,13200,0,1.32
"STEESE","1_0",0,"SEEDLING","d","SALIX",0,13200,65.5631,-145.02356,2.58249,442.0629883,618011.3063,0,20.5,132,0,528,0,1,0,13200,0,1.32
"STEESE","31_0",0,"SEEDLING","d","ALCR",0,14300,65.5649,-144.96962,1.41787,393.6340027,613316.3514,0,18.6,143,44,528,0.076923077,0.923076923,1100,13200,0.11,1.32
"STEESE","31_0",0,"SEEDLING","d","ARCTO",0,14300,65.5649,-144.96962,1.41787,393.6340027,613316.3514,0,18.6,143,44,528,0.076923077,0.923076923,1100,13200,0.11,1.32
"STEESE","31_0",0,"SEEDLING","d","BENE",0,14300,65.5649,-144.96962,1.41787,393.6340027,613316.3514,0,18.6,143,44,528,0.076923077,0.923076923,1100,13200,0.11,1.32
"STEESE","31_0",0,"SEEDLING","c","PIGL",0,14300,65.5649,-144.96962,1.41787,393.6340027,613316.3514,0,18.6,143,44,528,0.076923077,0.923076923,1100,13200,0.11,1.32
"STEESE","31_0",0,"SEEDLING","c","PIME",132,14300,65.5649,-144.96962,1.41787,393.6340027,613316.3514,0,18.6,143,44,528,0.076923077,0.923076923,1100,13200,0.11,1.32
"STEESE","31_0",0,"SEEDLING","d","POBA",0,14300,65.5649,-144.96962,1.41787,393.6340027,613316.3514,0,18.6,143,44,528,0.076923077,0.923076923,1100,13200,0.11,1.32
"STEESE","31_0",0,"SEEDLING","d","POTR",0,14300,65.5649,-144.96962,1.41787,393.6340027,613316.3514,0,18.6,143,44,528,0.076923077,0.923076923,1100,13200,0.11,1.32
"STEESE","31_0",0,"SEEDLING","d","SALIX",11,14300,65.5649,-144.96962,1.41787,393.6340027,613316.3514,0,18.6,143,44,528,0.076923077,0.923076923,1100,13200,0.11,1.32
"STEESE","6_0",0,"SEEDLING","d","ALCR",0,25300,65.56738,-144.92766,2.1138599,367.2260132,610943.4977,0,19.8,253,0,1012,0,1,0,25300,0,2.53
"STEESE","6_0",0,"SEEDLING","d","ARCTO",0,25300,65.56738,-144.92766,2.1138599,367.2260132,610943.4977,0,19.8,253,0,1012,0,1,0,25300,0,2.53
"STEESE","6_0",0,"SEEDLING","d","BENE",0,25300,65.56738,-144.92766,2.1138599,367.2260132,610943.4977,0,19.8,253,0,1012,0,1,0,25300,0,2.53
"STEESE","6_0",0,"SEEDLING","c","PIGL",0,25300,65.56738,-144.92766,2.1138599,367.2260132,610943.4977,0,19.8,253,0,1012,0,1,0,25300,0,2.53
"STEESE","6_0",0,"SEEDLING","c","PIME",253,25300,65.56738,-144.92766,2.1138599,367.2260132,610943.4977,0,19.8,253,0,1012,0,1,0,25300,0,2.53
"STEESE","6_0",0,"SEEDLING","d","POBA",0,25300,65.56738,-144.92766,2.1138599,367.2260132,610943.4977,0,19.8,253,0,1012,0,1,0,25300,0,2.53
"STEESE","6_0",0,"SEEDLING","d","POTR",0,25300,65.56738,-144.92766,2.1138599,367.2260132,610943.4977,0,19.8,253,0,1012,0,1,0,25300,0,2.53
"STEESE","6_0",0,"SEEDLING","d","SALIX",0,25300,65.56738,-144.92766,2.1138599,367.2260132,610943.4977,0,19.8,253,0,1012,0,1,0,25300,0,2.53
"STEESE","9_0",0,"SEEDLING","d","ALCR",0,13200,65.56702,-144.9287,1.91345,369.2820129,611139.9469,0,21.9,132,0,528,0,1,0,13200,0,1.32
"STEESE","9_0",0,"SEEDLING","d","ARCTO",0,13200,65.56702,-144.9287,1.91345,369.2820129,611139.9469,0,21.9,132,0,528,0,1,0,13200,0,1.32
"STEESE","9_0",0,"SEEDLING","d","BENE",0,13200,65.56702,-144.9287,1.91345,369.2820129,611139.9469,0,21.9,132,0,528,0,1,0,13200,0,1.32
"STEESE","9_0",0,"SEEDLING","c","PIGL",0,13200,65.56702,-144.9287,1.91345,369.2820129,611139.9469,0,21.9,132,0,528,0,1,0,13200,0,1.32
"STEESE","9_0",0,"SEEDLING","c","PIME",132,13200,65.56702,-144.9287,1.91345,369.2820129,611139.9469,0,21.9,132,0,528,0,1,0,13200,0,1.32
"STEESE","9_0",0,"SEEDLING","d","POBA",0,13200,65.56702,-144.9287,1.91345,369.2820129,611139.9469,0,21.9,132,0,528,0,1,0,13200,0,1.32
"STEESE","9_0",0,"SEEDLING","d","POTR",0,13200,65.56702,-144.9287,1.91345,369.2820129,611139.9469,0,21.9,132,0,528,0,1,0,13200,0,1.32
"STEESE","9_0",0,"SEEDLING","d","SALIX",0,13200,65.56702,-144.9287,1.91345,369.2820129,611139.9469,0,21.9,132,0,528,0,1,0,13200,0,1.32
"STEESE","18_1",1,"SEEDLING","d","ALCR",0,166000,65.58321,-145.00757,1.22018,415.95401,615661.5585,0,7.75,1660,2960,3680,0.445783133,0.554216867,74000,92000,7.4,9.2
"STEESE","18_1",1,"SEEDLING","d","ARCTO",0,166000,65.58321,-145.00757,1.22018,415.95401,615661.5585,0,7.75,1660,2960,3680,0.445783133,0.554216867,74000,92000,7.4,9.2
"STEESE","18_1",1,"SEEDLING","d","BENE",60,166000,65.58321,-145.00757,1.22018,415.95401,615661.5585,0,7.75,1660,2960,3680,0.445783133,0.554216867,74000,92000,7.4,9.2
"STEESE","18_1",1,"SEEDLING","c","PIGL",0,166000,65.58321,-145.00757,1.22018,415.95401,615661.5585,0,7.75,1660,2960,3680,0.445783133,0.554216867,74000,92000,7.4,9.2
"STEESE","18_1",1,"SEEDLING","c","PIME",920,166000,65.58321,-145.00757,1.22018,415.95401,615661.5585,0,7.75,1660,2960,3680,0.445783133,0.554216867,74000,92000,7.4,9.2
"STEESE","18_1",1,"SEEDLING","d","POBA",0,166000,65.58321,-145.00757,1.22018,415.95401,615661.5585,0,7.75,1660,2960,3680,0.445783133,0.554216867,74000,92000,7.4,9.2
"STEESE","18_1",1,"SEEDLING","d","POTR",180,166000,65.58321,-145.00757,1.22018,415.95401,615661.5585,0,7.75,1660,2960,3680,0.445783133,0.554216867,74000,92000,7.4,9.2
"STEESE","18_1",1,"SEEDLING","d","SALIX",500,166000,65.58321,-145.00757,1.22018,415.95401,615661.5585,0,7.75,1660,2960,3680,0.445783133,0.554216867,74000,92000,7.4,9.2
"STEESE","20_1",1,"SEEDLING","d","ALCR",0,61000,65.5648,-144.92697,1.26079,371.9349976,611370.3313,0,13,610,160,2280,0.06557377,0.93442623,4000,57000,0.4,5.7
"STEESE","20_1",1,"SEEDLING","d","ARCTO",0,61000,65.5648,-144.92697,1.26079,371.9349976,611370.3313,0,13,610,160,2280,0.06557377,0.93442623,4000,57000,0.4,5.7
"STEESE","20_1",1,"SEEDLING","d","BENE",0,61000,65.5648,-144.92697,1.26079,371.9349976,611370.3313,0,13,610,160,2280,0.06557377,0.93442623,4000,57000,0.4,5.7
"STEESE","20_1",1,"SEEDLING","c","PIGL",0,61000,65.5648,-144.92697,1.26079,371.9349976,611370.3313,0,13,610,160,2280,0.06557377,0.93442623,4000,57000,0.4,5.7
"STEESE","20_1",1,"SEEDLING","c","PIME",570,61000,65.5648,-144.92697,1.26079,371.9349976,611370.3313,0,13,610,160,2280,0.06557377,0.93442623,4000,57000,0.4,5.7
"STEESE","20_1",1,"SEEDLING","d","POBA",0,61000,65.5648,-144.92697,1.26079,371.9349976,611370.3313,0,13,610,160,2280,0.06557377,0.93442623,4000,57000,0.4,5.7
"STEESE","20_1",1,"SEEDLING","d","POTR",0,61000,65.5648,-144.92697,1.26079,371.9349976,611370.3313,0,13,610,160,2280,0.06557377,0.93442623,4000,57000,0.4,5.7
"STEESE","20_1",1,"SEEDLING","d","SALIX",40,61000,65.5648,-144.92697,1.26079,371.9349976,611370.3313,0,13,610,160,2280,0.06557377,0.93442623,4000,57000,0.4,5.7
"STEESE","28_1",1,"SEEDLING","d","ALCR",0,173000,65.58453,-144.97688,1.64726,404.0740051,614486.8667,0,11,1730,3160,3760,0.456647399,0.543352601,79000,94000,7.9,9.4
"STEESE","28_1",1,"SEEDLING","d","ARCTO",0,173000,65.58453,-144.97688,1.64726,404.0740051,614486.8667,0,11,1730,3160,3760,0.456647399,0.543352601,79000,94000,7.9,9.4
"STEESE","28_1",1,"SEEDLING","d","BENE",220,173000,65.58453,-144.97688,1.64726,404.0740051,614486.8667,0,11,1730,3160,3760,0.456647399,0.543352601,79000,94000,7.9,9.4
"STEESE","28_1",1,"SEEDLING","c","PIGL",0,173000,65.58453,-144.97688,1.64726,404.0740051,614486.8667,0,11,1730,3160,3760,0.456647399,0.543352601,79000,94000,7.9,9.4
"STEESE","28_1",1,"SEEDLING","c","PIME",940,173000,65.58453,-144.97688,1.64726,404.0740051,614486.8667,0,11,1730,3160,3760,0.456647399,0.543352601,79000,94000,7.9,9.4
"STEESE","28_1",1,"SEEDLING","d","POBA",0,173000,65.58453,-144.97688,1.64726,404.0740051,614486.8667,0,11,1730,3160,3760,0.456647399,0.543352601,79000,94000,7.9,9.4
"STEESE","28_1",1,"SEEDLING","d","POTR",90,173000,65.58453,-144.97688,1.64726,404.0740051,614486.8667,0,11,1730,3160,3760,0.456647399,0.543352601,79000,94000,7.9,9.4
"STEESE","28_1",1,"SEEDLING","d","SALIX",480,173000,65.58453,-144.97688,1.64726,404.0740051,614486.8667,0,11,1730,3160,3760,0.456647399,0.543352601,79000,94000,7.9,9.4
"STEESE","29_1",1,"SEEDLING","d","ALCR",0,205000,65.58229,-145.0013,1.31306,411.6220093,615269.6914,0,11,2050,3600,4600,0.43902439,0.56097561,90000,115000,9,11.5
"STEESE","29_1",1,"SEEDLING","d","ARCTO",0,205000,65.58229,-145.0013,1.31306,411.6220093,615269.6914,0,11,2050,3600,4600,0.43902439,0.56097561,90000,115000,9,11.5
"STEESE","29_1",1,"SEEDLING","d","BENE",110,205000,65.58229,-145.0013,1.31306,411.6220093,615269.6914,0,11,2050,3600,4600,0.43902439,0.56097561,90000,115000,9,11.5
"STEESE","29_1",1,"SEEDLING","c","PIGL",0,205000,65.58229,-145.0013,1.31306,411.6220093,615269.6914,0,11,2050,3600,4600,0.43902439,0.56097561,90000,115000,9,11.5
"STEESE","29_1",1,"SEEDLING","c","PIME",1150,205000,65.58229,-145.0013,1.31306,411.6220093,615269.6914,0,11,2050,3600,4600,0.43902439,0.56097561,90000,115000,9,11.5
"STEESE","29_1",1,"SEEDLING","d","POBA",0,205000,65.58229,-145.0013,1.31306,411.6220093,615269.6914,0,11,2050,3600,4600,0.43902439,0.56097561,90000,115000,9,11.5
"STEESE","29_1",1,"SEEDLING","d","POTR",20,205000,65.58229,-145.0013,1.31306,411.6220093,615269.6914,0,11,2050,3600,4600,0.43902439,0.56097561,90000,115000,9,11.5
"STEESE","29_1",1,"SEEDLING","d","SALIX",770,205000,65.58229,-145.0013,1.31306,411.6220093,615269.6914,0,11,2050,3600,4600,0.43902439,0.56097561,90000,115000,9,11.5
"STEESE","33_1",1,"SEEDLING","d","ALCR",0,234000,65.58279,-144.99422,2.1331899,408.3590088,615002.8692,0,8.5,2340,1920,7440,0.205128205,0.794871795,48000,186000,4.8,18.6
"STEESE","33_1",1,"SEEDLING","d","ARCTO",0,234000,65.58279,-144.99422,2.1331899,408.3590088,615002.8692,0,8.5,2340,1920,7440,0.205128205,0.794871795,48000,186000,4.8,18.6
"STEESE","33_1",1,"SEEDLING","d","BENE",60,234000,65.58279,-144.99422,2.1331899,408.3590088,615002.8692,0,8.5,2340,1920,7440,0.205128205,0.794871795,48000,186000,4.8,18.6
"STEESE","33_1",1,"SEEDLING","c","PIGL",0,234000,65.58279,-144.99422,2.1331899,408.3590088,615002.8692,0,8.5,2340,1920,7440,0.205128205,0.794871795,48000,186000,4.8,18.6
"STEESE","33_1",1,"SEEDLING","c","PIME",1860,234000,65.58279,-144.99422,2.1331899,408.3590088,615002.8692,0,8.5,2340,1920,7440,0.205128205,0.794871795,48000,186000,4.8,18.6
"STEESE","33_1",1,"SEEDLING","d","POBA",0,234000,65.58279,-144.99422,2.1331899,408.3590088,615002.8692,0,8.5,2340,1920,7440,0.205128205,0.794871795,48000,186000,4.8,18.6
"STEESE","33_1",1,"SEEDLING","d","POTR",0,234000,65.58279,-144.99422,2.1331899,408.3590088,615002.8692,0,8.5,2340,1920,7440,0.205128205,0.794871795,48000,186000,4.8,18.6
"STEESE","33_1",1,"SEEDLING","d","SALIX",420,234000,65.58279,-144.99422,2.1331899,408.3590088,615002.8692,0,8.5,2340,1920,7440,0.205128205,0.794871795,48000,186000,4.8,18.6
"STEESE","36_1",1,"SEEDLING","d","ALCR",0,73000,65.56454,-144.92126,2.49541,367.7340088,610879.8979,0,12.6,730,1120,1800,0.383561644,0.616438356,28000,45000,2.8,4.5
"STEESE","36_1",1,"SEEDLING","d","ARCTO",0,73000,65.56454,-144.92126,2.49541,367.7340088,610879.8979,0,12.6,730,1120,1800,0.383561644,0.616438356,28000,45000,2.8,4.5
"STEESE","36_1",1,"SEEDLING","d","BENE",0,73000,65.56454,-144.92126,2.49541,367.7340088,610879.8979,0,12.6,730,1120,1800,0.383561644,0.616438356,28000,45000,2.8,4.5
"STEESE","36_1",1,"SEEDLING","c","PIGL",0,73000,65.56454,-144.92126,2.49541,367.7340088,610879.8979,0,12.6,730,1120,1800,0.383561644,0.616438356,28000,45000,2.8,4.5
"STEESE","36_1",1,"SEEDLING","c","PIME",450,73000,65.56454,-144.92126,2.49541,367.7340088,610879.8979,0,12.6,730,1120,1800,0.383561644,0.616438356,28000,45000,2.8,4.5
"STEESE","36_1",1,"SEEDLING","d","POBA",0,73000,65.56454,-144.92126,2.49541,367.7340088,610879.8979,0,12.6,730,1120,1800,0.383561644,0.616438356,28000,45000,2.8,4.5
"STEESE","36_1",1,"SEEDLING","d","POTR",0,73000,65.56454,-144.92126,2.49541,367.7340088,610879.8979,0,12.6,730,1120,1800,0.383561644,0.616438356,28000,45000,2.8,4.5
"STEESE","36_1",1,"SEEDLING","d","SALIX",280,73000,65.56454,-144.92126,2.49541,367.7340088,610879.8979,0,12.6,730,1120,1800,0.383561644,0.616438356,28000,45000,2.8,4.5
"STEESE","5_1",1,"SEEDLING","d","ALCR",60,223000,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,2230,5680,3240,0.6367713,0.3632287,142000,81000,14.2,8.1
"STEESE","5_1",1,"SEEDLING","d","ARCTO",0,223000,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,2230,5680,3240,0.6367713,0.3632287,142000,81000,14.2,8.1
"STEESE","5_1",1,"SEEDLING","d","BENE",70,223000,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,2230,5680,3240,0.6367713,0.3632287,142000,81000,14.2,8.1
"STEESE","5_1",1,"SEEDLING","c","PIGL",0,223000,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,2230,5680,3240,0.6367713,0.3632287,142000,81000,14.2,8.1
"STEESE","5_1",1,"SEEDLING","c","PIME",810,223000,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,2230,5680,3240,0.6367713,0.3632287,142000,81000,14.2,8.1
"STEESE","5_1",1,"SEEDLING","d","POBA",0,223000,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,2230,5680,3240,0.6367713,0.3632287,142000,81000,14.2,8.1
"STEESE","5_1",1,"SEEDLING","d","POTR",40,223000,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,2230,5680,3240,0.6367713,0.3632287,142000,81000,14.2,8.1
"STEESE","5_1",1,"SEEDLING","d","SALIX",1250,223000,65.5869,-144.98392,1.47034,409.2749939,615125.2874,0,11.4,2230,5680,3240,0.6367713,0.3632287,142000,81000,14.2,8.1
"STEESE","19_2",2,"SEEDLING","d","ALCR",0,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","19_2",2,"SEEDLING","d","ARCTO",0,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","19_2",2,"SEEDLING","d","BENE",80,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","19_2",2,"SEEDLING","c","PIGL",0,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","19_2",2,"SEEDLING","c","PIME",940,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","19_2",2,"SEEDLING","d","POBA",0,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","19_2",2,"SEEDLING","d","POTR",70,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","19_2",2,"SEEDLING","d","SALIX",930,202000,65.58894,-144.97484,0.339272,406.8299866,614924.3855,0.3,9.6,2020,4320,3760,0.534653465,0.465346535,108000,94000,10.8,9.4
"STEESE","26_2",2,"SEEDLING","d","ALCR",50,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","26_2",2,"SEEDLING","d","ARCTO",70,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","26_2",2,"SEEDLING","d","BENE",80,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","26_2",2,"SEEDLING","c","PIGL",0,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","26_2",2,"SEEDLING","c","PIME",1240,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","26_2",2,"SEEDLING","d","POBA",0,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","26_2",2,"SEEDLING","d","POTR",290,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","26_2",2,"SEEDLING","d","SALIX",2400,413000,65.58922,-144.95374,0.660417,397.9169922,614069.5701,0,13,4130,11560,4960,0.699757869,0.300242131,289000,124000,28.9,12.4
"STEESE","27_2",2,"SEEDLING","d","ALCR",0,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","27_2",2,"SEEDLING","d","ARCTO",0,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","27_2",2,"SEEDLING","d","BENE",80,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","27_2",2,"SEEDLING","c","PIGL",0,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","27_2",2,"SEEDLING","c","PIME",360,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","27_2",2,"SEEDLING","d","POBA",0,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","27_2",2,"SEEDLING","d","POTR",50,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","27_2",2,"SEEDLING","d","SALIX",1280,177000,65.58768,-144.97264,1.46521,404.8529968,614624.8976,0.5,9.6,1770,5640,1440,0.796610169,0.203389831,141000,36000,14.1,3.6
"STEESE","3_2",2,"SEEDLING","d","ALCR",0,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","3_2",2,"SEEDLING","d","ARCTO",100,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","3_2",2,"SEEDLING","d","BENE",150,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","3_2",2,"SEEDLING","c","PIGL",0,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","3_2",2,"SEEDLING","c","PIME",1180,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","3_2",2,"SEEDLING","d","POBA",0,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","3_2",2,"SEEDLING","d","POTR",140,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","3_2",2,"SEEDLING","d","SALIX",1350,292000,65.58942,-144.9704,0.517824,404.8940125,614740.9913,0.5,11,2920,6960,4720,0.595890411,0.404109589,174000,118000,17.4,11.8
"STEESE","34_2",2,"SEEDLING","d","ALCR",20,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","34_2",2,"SEEDLING","d","ARCTO",0,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","34_2",2,"SEEDLING","d","BENE",90,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","34_2",2,"SEEDLING","c","PIGL",0,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","34_2",2,"SEEDLING","c","PIME",2080,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","34_2",2,"SEEDLING","d","POBA",0,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","34_2",2,"SEEDLING","d","POTR",460,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","34_2",2,"SEEDLING","d","SALIX",1860,451000,65.58088,-145.03844,0.618209,427.9970093,617110.4042,0,2.6,4510,9720,8320,0.538802661,0.461197339,243000,208000,24.3,20.8
"STEESE","4_2",2,"SEEDLING","d","ALCR",0,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
"STEESE","4_2",2,"SEEDLING","d","ARCTO",0,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
"STEESE","4_2",2,"SEEDLING","d","BENE",100,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
"STEESE","4_2",2,"SEEDLING","c","PIGL",0,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
"STEESE","4_2",2,"SEEDLING","c","PIME",420,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
"STEESE","4_2",2,"SEEDLING","d","POBA",0,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
"STEESE","4_2",2,"SEEDLING","d","POTR",210,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
"STEESE","4_2",2,"SEEDLING","d","SALIX",1440,217000,65.58785,-144.97032,0.853737,403.696991,614556.4887,1.6,13,2170,7000,1680,0.806451613,0.193548387,175000,42000,17.5,4.2
