"SITE","PLOT","TREAT","SPP","DBH","CANOPY","BROWSE","UND","START_END","CLUMP","QUAD","DIV","EXP_FACT"
"STEESE","3_2",2,"PIME",2.4,0,"N","GRASS","","IND",2,"c",50
"STEESE","3_2",2,"PIME",1.6,0,"N","GRASS","","IND",2,"c",50
"STEESE","3_2",2,"PIME",1.3,0,"N","LEGR","","IND",2,"c",50
"STEESE","3_2",2,"PIME",1.4,0,"N","VAUL","","IND",2,"c",50
"STEESE","3_2",2,"PIME",2,0,"N","VAUL","","IND",2,"c",50
"STEESE","3_2",2,"PIME",2.4,0,"N","GRASS","","IND",2,"c",50
"STEESE","3_2",2,"PIME",2.6,0,"N","EQAR","","IND",2,"c",50
"STEESE","3_2",2,"PIME",2.2,0,"N","EQAR","","IND",2,"c",50
"STEESE","3_2",2,"PIME",3.8,0,"N","MOSS","","IND",2,"c",50
"STEESE","3_2",2,"PIME",2.3,0,"N","GRASS","","IND",2,"c",50
"STEESE","3_2",2,"PIME",2.7,0,"N","GRASS","","IND",2,"c",50
"STEESE","3_2",2,"PIME",2.9,0,"N","MOSS","","IND",2,"c",50
"STEESE","3_2",2,"PIME",3.8,0,"N","GRASS","","IND",2,"c",50
"STEESE","3_2",2,"PIME",1.8,0,"N","GRASS","","IND",2,"c",50
"STEESE","3_2",2,"PIME",1.5,0,"N","MOSS","","IND",2,"c",50
"STEESE","3_2",2,"PIME",1.6,0,"N","GRASS","","IND",2,"c",50
"STEESE","3_2",2,"PIME",1.8,0,"N","GRASS","","IND",2,"c",50
"STEESE","3_2",2,"POTR",0.1,0,"N","GRASS","","IND",2,"d",50
"STEESE","3_2",2,"POTR",0.1,100,"N","GRASS","","IND",2,"d",50
"STEESE","3_2",2,"BENE",1.1,100,"N","GRASS","","IND",2,"d",50
"STEESE","3_2",2,"ARCTO",0.2,100,"N","GRASS","","IND",2,"d",50
"STEESE","3_2",2,"BENE",0.2,100,"N","GRASS","","IND",2,"d",50
"STEESE","3_2",2,"POTR",0.4,100,"N","GRASS","","IND",2,"d",50
"STEESE","3_2",2,"PIME",0.6,0,"N","GRASS","","IND",2,"c",50
"STEESE","3_2",2,"PIME",3.3,0,"N","VAUL","","IND",2,"c",50
"STEESE","3_2",2,"PIME",3.4,0,"N","MOSS","","IND",2,"c",50
"STEESE","3_2",2,"BENE",0.7,80,"Y","LEGR","","IND",2,"d",50
"STEESE","3_2",2,"ARCTO",0.1,100,"N","GRASS","","IND",2,"d",50
"STEESE","3_2",2,"PIME",3,0,"N","EQSC","","IND",2,"c",50
"STEESE","3_2",2,"PIME",4.9,0,"N","MOSS","","IND",2,"c",50
"STEESE","3_2",2,"ARCTO",0.6,65,"N","LITTER","START","CLUMP",2,"d",50
"STEESE","3_2",2,"ARCTO",0.2,100,"N","LITTER","","CLUMP",2,"d",50
"STEESE","3_2",2,"ARCTO",0.4,95,"N","LITTER","","CLUMP",2,"d",50
"STEESE","3_2",2,"ARCTO",0.2,100,"N","LITTER","","CLUMP",2,"d",50
"STEESE","3_2",2,"ARCTO",0.4,100,"N","LITTER","","CLUMP",2,"d",50
"STEESE","3_2",2,"ARCTO",0.1,100,"N","LITTER","END","CLUMP",2,"d",50
"STEESE","19_2",2,"PIME",0.2,0,"N","GRASS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",4.8,0,"N","GRASS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",3.7,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",0.9,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.2,0,"N","GRASS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.2,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.1,0,"N","GRASS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.1,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",3.9,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.6,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"POTR",0.3,100,"N","EQAR","","IND",1,"d",100
"STEESE","19_2",2,"PIME",8.9,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.8,0,"N","LEGR","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.4,0,"N","GRASS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",3.3,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",3,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.2,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.2,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",0.8,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.7,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.5,0,"N","CHAN","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.4,0,"N","CHAN","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.5,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",3,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",0.5,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.5,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.7,0,"N","LEGR","","IND",1,"c",100
"STEESE","19_2",2,"PIME",0.4,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.2,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",3.2,0,"N","EQSC","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.2,0,"N","EQSC","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.4,0,"N","GRASS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",3.1,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.6,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.3,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",0.8,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.4,0,"N","EQSC","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.2,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2,0,"N","GRASS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.2,0,"N","GRASS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.9,0,"N","GRASS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.4,0,"N","EQSC","","IND",1,"c",100
"STEESE","19_2",2,"SALIX",0.3,0,"N","MOSS","","IND",1,"d",100
"STEESE","19_2",2,"SALIX",0.3,95,"N","MOSS","","IND",1,"d",100
"STEESE","19_2",2,"SALIX",0.7,80,"N","GRASS","","IND",1,"d",100
"STEESE","19_2",2,"SALIX",0.1,100,"N","GRASS","","IND",1,"d",100
"STEESE","19_2",2,"POTR",0.6,80,"N","VAUL","","IND",1,"d",100
"STEESE","19_2",2,"PIME",0.7,0,"N","GRASS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",0.2,0,"N","GRASS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.9,0,"N","EQSC","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.3,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",4.9,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",4.1,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.3,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.9,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",6.1,0,"N","GRASS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",3,0,"N","GRASS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.7,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",3.4,0,"N","CHAN","","IND",1,"c",100
"STEESE","19_2",2,"PIME",5.3,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.7,0,"N","GRASS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.4,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",3.2,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",3.4,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.7,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.4,0,"N","EQSC","","IND",1,"c",100
"STEESE","19_2",2,"PIME",4,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",3,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",3.3,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"BENE",2.6,90,"N","VAUL","START","CLUMP",1,"d",100
"STEESE","19_2",2,"BENE",0.8,95,"N","VAUL","END","CLUMP",1,"d",100
"STEESE","19_2",2,"PIME",1.5,0,"N","EQAR","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.9,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.4,0,"N","LEGR","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.3,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"PIME",3.7,0,"N","VAUL","","IND",1,"c",100
"STEESE","19_2",2,"POTR",2.7,0,"N","LEGR","","IND",1,"d",100
"STEESE","19_2",2,"PIME",3.4,0,"N","CHAN","","IND",1,"c",100
"STEESE","19_2",2,"PIME",4.4,0,"N","CHAN","","IND",1,"c",100
"STEESE","19_2",2,"PIME",0.5,0,"N","CHAN","","IND",1,"c",100
"STEESE","19_2",2,"SALIX",0.3,80,"N","CHAN","START","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.6,80,"N","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.1,100,"N","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.2,100,"N","CHAN","END","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.4,60,"N","CHAN","START","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.5,60,"Y","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.4,80,"N","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.6,80,"Y","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.2,0,"Y","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.4,40,"Y","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",2.3,60,"Y","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.4,40,"Y","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.8,60,"Y","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.2,80,"N","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.3,100,"N","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.2,0,"Y","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.3,0,"Y","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.6,80,"Y","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.3,60,"Y","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.6,60,"Y","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.1,100,"N","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.4,40,"Y","CHAN","","CLUMP",1,"d",100
"STEESE","19_2",2,"SALIX",0.2,100,"N","CHAN","END","CLUMP",1,"d",100
"STEESE","19_2",2,"PIME",0.1,0,"N","MOSS","","IND",1,"c",100
"STEESE","19_2",2,"PIME",1.7,0,"N","EQAR","","IND",1,"c",100
"STEESE","19_2",2,"PIME",0.7,0,"N","LEGR","","IND",1,"c",100
"STEESE","19_2",2,"PIME",2.6,0,"N","VAUL","","IND",1,"c",100
"STEESE","27_2",2,"PIME",7.6,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",5.5,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",7.4,0,"N","VAUL","","IND",2,"c",50
"STEESE","27_2",2,"PIME",7.6,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",7.6,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",8,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",11.4,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",0.8,0,"N","EQSC","","IND",2,"c",50
"STEESE","27_2",2,"PIME",0.6,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.9,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",3.9,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.3,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",0.7,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",0.4,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.2,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.1,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.4,0,"N","CHAN","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.7,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",3.3,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",3.6,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2,0,"N","VAUL","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.1,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.2,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.9,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"BENE",0.9,100,"N","MOSS","","IND",2,"d",50
"STEESE","27_2",2,"BENE",0.1,100,"N","GRASS","","IND",2,"d",50
"STEESE","27_2",2,"BENE",0.5,100,"N","GRASS","","IND",2,"d",50
"STEESE","27_2",2,"SALIX",0.6,95,"Y","MOSS","","IND",2,"d",50
"STEESE","27_2",2,"SALIX",0.4,95,"Y","GRASS","","IND",2,"d",50
"STEESE","27_2",2,"POTR",0.3,90,"N","GRASS","","IND",2,"d",50
"STEESE","27_2",2,"SALIX",0.3,100,"Y","EQAR","","IND",2,"d",50
"STEESE","27_2",2,"BENE",0.4,100,"Y","GRASS","","IND",2,"d",50
"STEESE","27_2",2,"BENE",0.5,100,"N","VAUL","","IND",2,"d",50
"STEESE","27_2",2,"PIME",2.7,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",6,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",9.1,0,"N","LEGR","","IND",2,"c",50
"STEESE","27_2",2,"PIME",6.8,0,"N","EQSC","","IND",2,"c",50
"STEESE","27_2",2,"PIME",8.7,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",7.6,0,"N","EQAR","","IND",2,"c",50
"STEESE","27_2",2,"PIME",4.9,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.7,0,"N","VAUL","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.2,0,"N","VAUL","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.7,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.9,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.8,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.5,0,"N","VAUL","","IND",2,"c",50
"STEESE","27_2",2,"PIME",3.1,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.2,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",0.9,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.7,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.6,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",0.6,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.6,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1,0,"N","EQAR","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.8,0,"N","CHAN","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.8,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.1,0,"N","VAUL","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.4,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",3.2,0,"N","VAUL","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.5,0,"N","VAUL","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.6,0,"N","VAUL","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.1,0,"N","VAUL","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.9,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",3.4,0,"N","LEGR","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.6,0,"N","LEGR","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.4,0,"N","LEGR","","IND",2,"c",50
"STEESE","27_2",2,"PIME",4.3,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.8,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.8,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",3.8,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.4,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.1,0,"N","VAUL","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.3,0,"N","VAUL","","IND",2,"c",50
"STEESE","27_2",2,"PIME",3.5,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",3.2,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.4,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.7,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",4.4,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",0.7,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",3.2,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.4,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",0.8,0,"N","EQAR","","IND",2,"c",50
"STEESE","27_2",2,"PIME",3.9,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",0.5,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",0.8,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",0.5,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.4,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.1,0,"N","LITTER","","IND",2,"c",50
"STEESE","27_2",2,"PIME",4,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.2,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.9,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.6,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.2,0,"N","EQAR","","IND",2,"c",50
"STEESE","27_2",2,"BENE",0.3,100,"N","LITTER","","IND",2,"d",50
"STEESE","27_2",2,"BENE",0.6,90,"Y","GRASS","","IND",2,"d",50
"STEESE","27_2",2,"BENE",0.1,100,"N","CHAN","","IND",2,"d",50
"STEESE","27_2",2,"BENE",0.1,95,"N","GRASS","","IND",2,"d",50
"STEESE","27_2",2,"SALIX",2.4,95,"N","EQSC","","IND",2,"d",50
"STEESE","27_2",2,"BENE",0.9,95,"Y","GRASS","","IND",2,"d",50
"STEESE","27_2",2,"PIME",1.7,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",0.9,0,"N","VAUL","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.2,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.2,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",4.7,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",4,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.2,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.4,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",0.7,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.2,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.3,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.4,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.1,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",0.9,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.4,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1.8,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.3,0,"N","VAUL","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.2,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.6,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.8,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.6,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",2.5,0,"N","MOSS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",4.6,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"BENE",0.5,100,"N","GRASS","","IND",2,"d",50
"STEESE","27_2",2,"BENE",0.4,95,"N","MOSS","","IND",2,"d",50
"STEESE","27_2",2,"BENE",0.5,95,"N","GRASS","","IND",2,"d",50
"STEESE","27_2",2,"BENE",0.7,90,"Y","GRASS","","IND",2,"d",50
"STEESE","27_2",2,"BENE",0.5,100,"N","GRASS","","IND",2,"d",50
"STEESE","27_2",2,"ALCR",0.7,0,"Y","GRASS","START","CLUMP",2,"d",50
"STEESE","27_2",2,"ALCR",0.3,0,"Y","GRASS","END","CLUMP",2,"d",50
"STEESE","27_2",2,"BENE",0.5,95,"N","GRASS","START","CLUMP",2,"d",50
"STEESE","27_2",2,"BENE",0.4,100,"N","GRASS","END","CLUMP",2,"d",50
"STEESE","27_2",2,"PIME",2.2,0,"N","GRASS","","IND",2,"c",50
"STEESE","27_2",2,"PIME",6.2,0,"N","VAUL","","IND",2,"c",50
"STEESE","27_2",2,"PIME",1,0,"N","GRASS","","IND",2,"c",50
"STEESE","28_1",1,"PIME",3.5,0,"n","VAUL","","IND",1,"c",100
"STEESE","28_1",1,"PIME",2.2,0,"n","VAUL","","IND",1,"c",100
"STEESE","28_1",1,"PIME",4.6,0,"n","MOSS","","IND",1,"c",100
"STEESE","28_1",1,"PIME",2,0,"n","MOSS","","IND",1,"c",100
"STEESE","28_1",1,"PIME",0.7,0,"n","VAUL","","IND",1,"c",100
"STEESE","28_1",1,"PIME",2,0,"n","GRASS","","IND",1,"c",100
"STEESE","28_1",1,"PIME",3.1,0,"n","VAUL","","IND",1,"c",100
"STEESE","28_1",1,"PIME",3.3,0,"n","VAUL","","IND",1,"c",100
"STEESE","28_1",1,"PIME",2.8,0,"n","LEGR","","IND",1,"c",100
"STEESE","28_1",1,"PIME",1.1,0,"n","GRASS","","IND",1,"c",100
"STEESE","28_1",1,"PIME",2.7,0,"n","MOSS","","IND",1,"c",100
"STEESE","28_1",1,"PIME",1.9,0,"n","MOSS","","IND",1,"c",100
"STEESE","28_1",1,"PIME",1,0,"n","MOSS","","IND",1,"c",100
"STEESE","28_1",1,"PIME",2.4,0,"n","VAVI","","IND",1,"c",100
"STEESE","28_1",1,"PIME",2.6,0,"n","MOSS","","IND",1,"c",100
"STEESE","28_1",1,"PIME",2.9,0,"n","MOSS","","IND",1,"c",100
"STEESE","28_1",1,"PIME",2.8,0,"n","VAUL","","IND",1,"c",100
"STEESE","28_1",1,"PIME",1.6,0,"n","VAUL","","IND",1,"c",100
"STEESE","28_1",1,"PIME",4.2,0,"n","GRASS","","IND",1,"c",100
"STEESE","28_1",1,"PIME",1.2,0,"n","MOSS","","IND",1,"c",100
"STEESE","28_1",1,"PIME",6.3,0,"n","MOSS","","IND",1,"c",100
"STEESE","28_1",1,"PIME",1.5,0,"n","VAVI","","IND",1,"c",100
"STEESE","28_1",1,"PIME",1.5,0,"n","VAVI","","IND",1,"c",100
"STEESE","28_1",1,"PIME",1.9,0,"n","VAVI","","IND",1,"c",100
"STEESE","28_1",1,"PIME",3.6,0,"n","ROAC","","IND",1,"c",100
"STEESE","28_1",1,"PIME",6.6,0,"n","MOSS","","IND",1,"c",100
"STEESE","28_1",1,"PIME",1.1,0,"n","VAUL","","IND",1,"c",100
"STEESE","28_1",1,"PIME",2,0,"n","EQAR","","IND",1,"c",100
"STEESE","28_1",1,"BENE",0.5,55,"y","GRASS","","IND",1,"d",100
"STEESE","28_1",1,"PIME",2.7,0,"n","MOSS","","IND",1,"c",100
"STEESE","28_1",1,"PIME",1.4,0,"n","VAUL","","IND",1,"c",100
"STEESE","28_1",1,"PIME",4.1,0,"n","LEGR","","IND",1,"c",100
"STEESE","28_1",1,"PIME",5.8,0,"n","VAUL","","IND",1,"c",100
"STEESE","28_1",1,"PIME",5.1,0,"n","ROAC","","IND",1,"c",100
"STEESE","28_1",1,"PIME",2.8,0,"n","MOSS","","IND",1,"c",100
"STEESE","28_1",1,"PIME",3.3,0,"n","VAUL","","IND",1,"c",100
"STEESE","28_1",1,"PIME",1.3,0,"n","CHAN","","IND",1,"c",100
"STEESE","28_1",1,"PIME",2.4,0,"n","CHAN","","IND",1,"c",100
"STEESE","28_1",1,"PIME",2.9,0,"n","MOSS","","IND",1,"c",100
"STEESE","28_1",1,"BENE",2.2,100,"n","VAUL","","IND",1,"d",100
