SITE,PLOT,TREAT,SPP,DBH,CANOPY,BROWSE,UND,START_END,CLUMP,QUAD,DIV,BA_unscale,BA_ha
STEESE,24_3,3,POTR,0.6,100,N,LITTER,,IND,50,d,2.83E-05,0.001413717
STEESE,24_3,3,POTR,1.4,95,N,LITTER,,IND,50,d,0.000153938,0.007696902
STEESE,24_3,3,POTR,2.9,90,N,LITTER,,IND,50,d,0.00066052,0.033025993
STEESE,24_3,3,POTR,4.3,95,N,EQAR,,IND,50,d,0.001452201,0.07261006
STEESE,24_3,3,SALIX,0.7,95,N,LITTER,,IND,50,d,3.85E-05,0.001924226
STEESE,24_3,3,POTR,1,80,N,CHAN,,IND,50,d,7.85E-05,0.003926991
STEESE,24_3,3,SALIX,0.4,100,N,LITTER,START,CLUMP,50,d,1.26E-05,0.000628319
STEESE,24_3,3,SALIX,0.1,95,N,LITTER,,CLUMP,50,d,7.85E-07,3.93E-05
STEESE,24_3,3,SALIX,0.5,95,N,LITTER,END,CLUMP,50,d,1.96E-05,0.000981748
STEESE,24_3,3,POTR,0.4,90,N,LITTER,,IND,50,d,1.26E-05,0.000628319
STEESE,24_3,3,POTR,6.5,100,N,MOSS,,IND,50,d,0.003318307,0.165915362
STEESE,24_3,3,POTR,0.1,80,N,CHAN,,IND,50,d,7.85E-07,3.93E-05
STEESE,24_3,3,POTR,0.4,95,Y,LITTER,,IND,50,d,1.26E-05,0.000628319
STEESE,24_3,3,POTR,0.5,80,N,CHAN,,IND,50,d,1.96E-05,0.000981748
STEESE,24_3,3,POTR,3.2,95,N,LITTER,,IND,50,d,0.000804248,0.040212386
STEESE,24_3,3,POTR,4.1,80,N,EQAR,,IND,50,d,0.001320254,0.066012716
STEESE,24_3,3,SALIX,0.8,95,N,LITTER,START,CLUMP,50,d,5.03E-05,0.002513274
STEESE,24_3,3,SALIX,0.5,100,N,LITTER,END,CLUMP,50,d,1.96E-05,0.000981748
STEESE,24_3,3,SALIX,0.8,100,N,EQSC,START,CLUMP,50,d,5.03E-05,0.002513274
STEESE,24_3,3,SALIX,0.2,100,N,EQSC,END,CLUMP,50,d,3.14E-06,0.00015708
STEESE,24_3,3,SALIX,0.3,100,N,LITTER,,IND,50,d,7.07E-06,0.000353429
STEESE,24_3,3,POTR,0.8,80,N,GRASS,,IND,50,d,5.03E-05,0.002513274
STEESE,24_3,3,POTR,2.1,90,N,EQSC,,IND,50,d,0.000346361,0.01731803
STEESE,24_3,3,SALIX,0.3,90,N,CHAN,,IND,50,d,7.07E-06,0.000353429
STEESE,24_3,3,POTR,2.1,80,N,LITTER,,IND,50,d,0.000346361,0.01731803
STEESE,24_3,3,POTR,1.6,75,N,LITTER,,IND,50,d,0.000201062,0.010053096
STEESE,24_3,3,POTR,1.1,100,N,CHAN,,IND,50,d,9.50E-05,0.004751659
STEESE,24_3,3,POTR,0.4,50,N,CHAN,,IND,50,d,1.26E-05,0.000628319
STEESE,24_3,3,POTR,0.4,50,N,EQAR,START,CLUMP,50,d,1.26E-05,0.000628319
STEESE,24_3,3,POTR,0.2,70,N,EQAR,,CLUMP,50,d,3.14E-06,0.00015708
STEESE,24_3,3,POTR,2.6,80,N,EQAR,END,CLUMP,50,d,0.000530929,0.026546458
STEESE,24_3,3,SALIX,0.6,100,N,LICHEN,,IND,50,d,2.83E-05,0.001413717
STEESE,24_3,3,POTR,4.7,90,N,CHAN,,IND,50,d,0.001734945,0.086747227
STEESE,24_3,3,POTR,2,95,N,LITTER,,IND,50,d,0.000314159,0.015707963
STEESE,24_3,3,SALIX,1,90,N,LITTER,START,CLUMP,50,d,7.85E-05,0.003926991
STEESE,24_3,3,SALIX,0.5,95,N,LITTER,,CLUMP,50,d,1.96E-05,0.000981748
STEESE,24_3,3,SALIX,1.1,100,N,LITTER,,CLUMP,50,d,9.50E-05,0.004751659
STEESE,24_3,3,SALIX,0.2,100,N,LITTER,END,CLUMP,50,d,3.14E-06,0.00015708
STEESE,24_3,3,POTR,5.2,100,N,LITTER,,IND,50,d,0.002123717,0.106185832
STEESE,24_3,3,SALIX,0.2,95,N,LITTER,,IND,50,d,3.14E-06,0.00015708
STEESE,24_3,3,POTR,0.3,90,N,CHAN,,IND,50,d,7.07E-06,0.000353429
STEESE,24_3,3,SALIX,0.7,95,N,CHAN,,IND,50,d,3.85E-05,0.001924226
STEESE,24_3,3,SALIX,0.2,95,N,CHAN,,IND,50,d,3.14E-06,0.00015708
STEESE,24_3,3,POTR,1.6,80,N,LICHEN,,IND,50,d,0.000201062,0.010053096
STEESE,24_3,3,POTR,1.7,100,N,CHAN,,IND,50,d,0.00022698,0.011349003
STEESE,24_3,3,SALIX,0.2,95,N,MOSS,START,CLUMP,50,d,3.14E-06,0.00015708
STEESE,24_3,3,SALIX,0.3,100,N,MOSS,END,CLUMP,50,d,7.07E-06,0.000353429
STEESE,24_3,3,POTR,3.5,95,N,CHAN,,IND,50,d,0.000962113,0.048105638
STEESE,24_3,3,SALIX,1.1,90,N,LITTER,,IND,50,d,9.50E-05,0.004751659
STEESE,24_3,3,POTR,4.2,95,N,MOSS,,IND,50,d,0.001385442,0.069272118
STEESE,24_3,3,POTR,2.4,90,N,MOSS,START,CLUMP,50,d,0.000452389,0.022619467
STEESE,24_3,3,POTR,4.6,90,N,MOSS,END,CLUMP,50,d,0.001661903,0.083095126
STEESE,24_3,3,SALIX,0.4,100,N,MOSS,,IND,50,d,1.26E-05,0.000628319
STEESE,24_3,3,POTR,0.6,95,N,LITTER,,IND,50,d,2.83E-05,0.001413717
STEESE,24_3,3,SALIX,1.7,70,Y,EQAR,END,CLUMP,50,d,0.00022698,0.011349003
STEESE,24_3,3,POTR,2,95,Y,CHAN,,IND,50,d,0.000314159,0.015707963
STEESE,24_3,3,SALIX,0.4,100,N,LITTER,,IND,50,d,1.26E-05,0.000628319
STEESE,24_3,3,POTR,1.5,95,N,LITTER,,IND,50,d,0.000176715,0.008835729
STEESE,24_3,3,POTR,1.1,95,Y,LICHEN,,IND,50,d,9.50E-05,0.004751659
STEESE,24_3,3,POTR,0.2,70,N,GRASS,,IND,50,d,3.14E-06,0.00015708
STEESE,24_3,3,POTR,2.8,95,N,LICHEN,,IND,50,d,0.000615752,0.030787608
STEESE,24_3,3,POTR,0.1,80,N,LITTER,,IND,50,d,7.85E-07,3.93E-05
STEESE,26_2,2,POTR,0.1,100,N,EQAR,,IND,50,d,7.85E-07,3.93E-05
STEESE,26_2,2,SALIX,0.3,100,Y,GRASS,START,CLUMP,50,d,7.07E-06,0.000353429
STEESE,26_2,2,SALIX,0.2,100,Y,GRASS,END,CLUMP,50,d,3.14E-06,0.00015708
STEESE,26_2,2,ARCTO,0.2,100,N,GRASS,,IND,50,d,3.14E-06,0.00015708
STEESE,26_2,2,SALIX,0.6,65,N,GRASS,,IND,50,d,2.83E-05,0.001413717
STEESE,26_2,2,ALCR,1.1,90,Y,GRASS,START,CLUMP,50,d,9.50E-05,0.004751659
STEESE,26_2,2,ALCR,0.3,100,N,GRASS,,CLUMP,50,d,7.07E-06,0.000353429
STEESE,26_2,2,ALCR,0.3,100,N,GRASS,,CLUMP,50,d,7.07E-06,0.000353429
STEESE,26_2,2,ALCR,0.4,100,N,GRASS,END,CLUMP,50,d,1.26E-05,0.000628319
STEESE,26_2,2,SALIX,0.5,100,Y,GRASS,,IND,50,d,1.96E-05,0.000981748
STEESE,26_2,2,SALIX,0.4,100,N,LITTER,,IND,50,d,1.26E-05,0.000628319
STEESE,26_2,2,SALIX,0.4,100,Y,MOSS,START,CLUMP,50,d,1.26E-05,0.000628319
STEESE,26_2,2,SALIX,0.2,100,N,MOSS,END,CLUMP,50,d,3.14E-06,0.00015708
STEESE,26_2,2,SALIX,0.3,100,Y,MOSS,,IND,50,d,7.07E-06,0.000353429
STEESE,26_2,2,BENE,0.2,100,N,MOSS,,IND,50,d,3.14E-06,0.00015708
STEESE,26_2,2,BENE,0.3,100,Y,GRASS,,IND,50,d,7.07E-06,0.000353429
STEESE,26_2,2,BENE,0.4,100,N,GRASS,,IND,50,d,1.26E-05,0.000628319
STEESE,26_2,2,BENE,0.5,100,N,GRASS,,IND,50,d,1.96E-05,0.000981748
STEESE,26_2,2,BENE,0.5,100,N,GRASS,,IND,50,d,1.96E-05,0.000981748
STEESE,26_2,2,BENE,0.6,100,N,GRASS,,IND,50,d,2.83E-05,0.001413717
STEESE,26_2,2,BENE,0.2,100,N,GRASS,,IND,50,d,3.14E-06,0.00015708
STEESE,26_2,2,BENE,0.3,100,N,GRASS,,IND,50,d,7.07E-06,0.000353429
STEESE,26_2,2,SALIX,0.7,95,Y,EQAR,,IND,50,d,3.85E-05,0.001924226
STEESE,26_2,2,BENE,0.2,100,N,GRASS,,IND,50,d,3.14E-06,0.00015708
STEESE,26_2,2,BENE,0.2,100,N,GRASS,,IND,50,d,3.14E-06,0.00015708
STEESE,26_2,2,BENE,0.1,100,N,GRASS,,IND,50,d,7.85E-07,3.93E-05
STEESE,26_2,2,BENE,0.7,100,N,GRASS,,IND,50,d,3.85E-05,0.001924226
STEESE,26_2,2,BENE,0.4,100,N,GRASS,,IND,50,d,1.26E-05,0.000628319
STEESE,26_2,2,BENE,0.3,100,Y,GRASS,,IND,50,d,7.07E-06,0.000353429
STEESE,26_2,2,BENE,0.2,100,N,GRASS,,IND,50,d,3.14E-06,0.00015708
STEESE,26_2,2,BENE,0.2,100,N,MOSS,,IND,50,d,3.14E-06,0.00015708
STEESE,26_2,2,BENE,0.9,100,N,GRASS,,IND,50,d,6.36E-05,0.003180863
STEESE,26_2,2,BENE,0.2,100,N,MOSS,,IND,50,d,3.14E-06,0.00015708
STEESE,26_2,2,BENE,0.8,100,N,MOSS,,IND,50,d,5.03E-05,0.002513274
STEESE,26_2,2,BENE,0.3,100,N,GRASS,,IND,50,d,7.07E-06,0.000353429
STEESE,26_2,2,BENE,0.4,100,N,GRASS,,IND,50,d,1.26E-05,0.000628319
STEESE,26_2,2,BENE,0.3,100,N,GRASS,,IND,50,d,7.07E-06,0.000353429
STEESE,26_2,2,BENE,0.3,100,Y,GRASS,,IND,50,d,7.07E-06,0.000353429
STEESE,26_2,2,BENE,0.1,100,N,GRASS,,IND,50,d,7.85E-07,3.93E-05
STEESE,26_2,2,BENE,0.2,100,N,GRASS,,IND,50,d,3.14E-06,0.00015708
STEESE,26_2,2,BENE,0.9,95,N,MOSS,,IND,50,d,6.36E-05,0.003180863
STEESE,26_2,2,BENE,1.1,100,N,GRASS,,IND,50,d,9.50E-05,0.004751659
STEESE,26_2,2,BENE,0.2,100,N,GRASS,,IND,50,d,3.14E-06,0.00015708
STEESE,26_2,2,BENE,0.8,100,N,GRASS,,IND,50,d,5.03E-05,0.002513274
STEESE,26_2,2,ALCR,1.2,100,N,MOSS,,IND,50,d,0.000113097,0.005654867
STEESE,26_2,2,ALCR,1.8,100,N,LITTER,,IND,50,d,0.000254469,0.01272345
STEESE,26_2,2,ALCR,2.6,100,N,LITTER,,IND,50,d,0.000530929,0.026546458
STEESE,26_2,2,ALCR,1.3,95,Y,GRASS,,IND,50,d,0.000132732,0.006636614
STEESE,26_2,2,ALCR,1.3,90,Y,GRASS,,IND,50,d,0.000132732,0.006636614
STEESE,26_2,2,ALCR,1.8,100,Y,GRASS,,IND,50,d,0.000254469,0.01272345
STEESE,26_2,2,PIME,0.8,100,N,GRASS,,IND,50,c,5.03E-05,0.002513274
STEESE,26_2,2,BENE,1.9,90,Y,GRASS,,IND,50,d,0.000283529,0.014176437
STEESE,26_2,2,BENE,1.1,100,Y,GRASS,,IND,50,d,9.50E-05,0.004751659
STEESE,26_2,2,BENE,0.7,100,N,GRASS,,IND,50,d,3.85E-05,0.001924226
STEESE,26_2,2,BENE,1,100,N,MOSS,,IND,50,d,7.85E-05,0.003926991
STEESE,26_2,2,BENE,0.6,100,N,MOSS,,IND,50,d,2.83E-05,0.001413717
STEESE,26_2,2,BENE,0.8,100,Y,MOSS,,IND,50,d,5.03E-05,0.002513274
STEESE,26_2,2,ALCR,0.8,100,N,LITTER,START,CLUMP,50,d,5.03E-05,0.002513274
STEESE,26_2,2,ALCR,2.4,95,Y,LITTER,,CLUMP,50,d,0.000452389,0.022619467
STEESE,26_2,2,ALCR,0.3,100,N,LITTER,,CLUMP,50,d,7.07E-06,0.000353429
STEESE,26_2,2,ALCR,1.4,95,Y,LITTER,,CLUMP,50,d,0.000153938,0.007696902
STEESE,26_2,2,ALCR,1.7,100,N,LITTER,END,CLUMP,50,d,0.00022698,0.011349003
STEESE,26_2,2,BENE,1.4,100,N,LITTER,,IND,50,d,0.000153938,0.007696902
STEESE,26_2,2,BENE,1.4,100,N,CHAN,,IND,50,d,0.000153938,0.007696902
STEESE,26_2,2,SALIX,0.5,90,Y,GRASS,,IND,50,d,1.96E-05,0.000981748
STEESE,26_2,2,ALCR,1.3,95,N,GRASS,,IND,50,d,0.000132732,0.006636614
STEESE,33_1,1,ALCR,2.2,100,N,LITTER,,IND,100,d,0.000380133,0.038013271
STEESE,33_1,1,BENE,0.5,100,N,MOSS,,IND,100,d,1.96E-05,0.001963495
STEESE,33_1,1,ALCR,1.5,100,Y,MOSS,START,CLUMP,100,d,0.000176715,0.017671459
STEESE,33_1,1,ALCR,1,95,Y,MOSS,,CLUMP,100,d,7.85E-05,0.007853982
STEESE,33_1,1,ALCR,1.1,100,Y,MOSS,END,CLUMP,100,d,9.50E-05,0.009503318
STEESE,33_1,1,ALCR,1.1,95,Y,LITTER,,IND,100,d,9.50E-05,0.009503318
STEESE,33_1,1,PIME,1.6,95,Y,VAVI,,IND,100,c,0.000201062,0.020106193
STEESE,33_1,1,PIME,10.3,100,N,MOSS,,IND,100,c,0.008332289,0.833228912
STEESE,33_1,1,PIME,4.9,95,N,ROAC,,IND,100,c,0.001885741,0.188574099
STEESE,33_1,1,PIME,6.6,80,N,MOSS,,IND,100,c,0.003421194,0.34211944
STEESE,33_1,1,PIME,6.8,90,N,GRASS,,IND,100,c,0.003631681,0.363168111
STEESE,33_1,1,SALIX,0.8,95,N,VAVI,START,CLUMP,100,d,5.03E-05,0.005026548
STEESE,33_1,1,SALIX,0.6,100,N,LEGR,,IND,100,d,2.83E-05,0.002827433
STEESE,18_1,1,BENE,0.7,100,N,LEGR,,IND,100,d,3.85E-05,0.003848451
STEESE,18_1,1,BENE,0.8,100,N,VAVI,,IND,100,d,5.03E-05,0.005026548
STEESE,18_1,1,BENE,0.6,100,N,GRASS,,IND,100,d,2.83E-05,0.002827433
STEESE,18_1,1,BENE,0.6,100,N,VAUL,,IND,100,d,2.83E-05,0.002827433
STEESE,18_1,1,BENE,0.7,100,N,MOSS,,IND,100,d,3.85E-05,0.003848451
STEESE,18_1,1,BENE,0.3,100,N,LITTER,,IND,100,d,7.07E-06,0.000706858
STEESE,18_1,1,BENE,0.5,100,N,ROAC,,IND,100,d,1.96E-05,0.001963495
STEESE,18_1,1,BENE,0.6,100,Y,LITTER,,IND,100,d,2.83E-05,0.002827433
STEESE,18_1,1,BENE,0.9,100,Y,LITTER,,IND,100,d,6.36E-05,0.006361725
STEESE,18_1,1,BENE,0.8,100,N,MOSS,,IND,100,d,5.03E-05,0.005026548
STEESE,18_1,1,BENE,1.3,100,Y,GRASS,,IND,100,d,0.000132732,0.013273229
STEESE,18_1,1,BENE,0.4,100,N,MOSS,,IND,100,d,1.26E-05,0.001256637
STEESE,18_1,1,SALIX,0.3,100,N,LEGR,,IND,100,d,7.07E-06,0.000706858
STEESE,18_1,1,BENE,0.7,100,N,GRASS,,IND,100,d,3.85E-05,0.003848451
STEESE,18_1,1,BENE,0.6,100,N,EQAR,,IND,100,d,2.83E-05,0.002827433
STEESE,18_1,1,BENE,0.2,100,N,EQAR,,IND,100,d,3.14E-06,0.000314159
STEESE,18_1,1,BENE,0.2,100,N,GRASS,,IND,100,d,3.14E-06,0.000314159
STEESE,18_1,1,BENE,0.3,100,N,LITTER,,IND,100,d,7.07E-06,0.000706858
STEESE,18_1,1,BENE,0.8,100,N,GRASS,,IND,100,d,5.03E-05,0.005026548
STEESE,18_1,1,BENE,0.3,100,N,CHAN,,IND,100,d,7.07E-06,0.000706858
STEESE,18_1,1,SALIX,0.3,100,N,MOSS,,IND,100,d,7.07E-06,0.000706858
STEESE,18_1,1,BENE,0.8,100,N,GRASS,,IND,100,d,5.03E-05,0.005026548
STEESE,18_1,1,BENE,1.7,100,N,LEGR,,IND,100,d,0.00022698,0.022698007
STEESE,18_1,1,BENE,1.9,100,N,LEGR,,IND,100,d,0.000283529,0.028352874
STEESE,18_1,1,BENE,0.6,100,N,GRASS,,IND,100,d,2.83E-05,0.002827433
STEESE,18_1,1,BENE,0.4,100,N,LEGR,START,CLUMP,100,d,1.26E-05,0.001256637
STEESE,18_1,1,BENE,0.6,95,N,LEGR,,CLUMP,100,d,2.83E-05,0.002827433
STEESE,18_1,1,BENE,1,100,N,LEGR,END,CLUMP,100,d,7.85E-05,0.007853982
STEESE,18_1,1,BENE,0.6,100,N,LEGR,,IND,100,d,2.83E-05,0.002827433
STEESE,18_1,1,POTR,1.3,100,N,CHAN,,IND,100,d,0.000132732,0.013273229
STEESE,29_1,1,BENE,1.2,100,N,LEGR,START,CLUMP,50,d,0.000113097,0.005654867
STEESE,29_1,1,BENE,2.3,100,N,LEGR,,CLUMP,50,d,0.000415476,0.020773781
STEESE,29_1,1,BENE,2.1,95,N,LEGR,,CLUMP,50,d,0.000346361,0.01731803
STEESE,29_1,1,BENE,0.9,90,N,LEGR,,CLUMP,50,d,6.36E-05,0.003180863
STEESE,29_1,1,BENE,2.4,100,N,LEGR,END,CLUMP,50,d,0.000452389,0.022619467
STEESE,29_1,1,BENE,0.4,100,N,MOSS,,IND,50,d,1.26E-05,0.000628319
STEESE,29_1,1,SALIX,0.5,90,N,GRASS,,IND,50,d,1.96E-05,0.000981748
STEESE,29_1,1,BENE,0.2,100,N,GRASS,,IND,50,d,3.14E-06,0.00015708
STEESE,29_1,1,BENE,0.8,100,N,GRASS,,IND,50,d,5.03E-05,0.002513274
STEESE,29_1,1,SALIX,0.4,90,N,GRASS,,IND,50,d,1.26E-05,0.000628319
STEESE,29_1,1,BENE,0.4,100,N,GRASS,,IND,50,d,1.26E-05,0.000628319
STEESE,29_1,1,BENE,0.8,100,N,LEGR,,IND,50,d,5.03E-05,0.002513274
STEESE,29_1,1,BENE,0.8,100,N,MOSS,,IND,50,d,5.03E-05,0.002513274
STEESE,29_1,1,BENE,0.4,100,N,CHAN,,IND,50,d,1.26E-05,0.000628319
STEESE,29_1,1,BENE,0.3,100,N,VAVI,,IND,50,d,7.07E-06,0.000353429
STEESE,29_1,1,BENE,0.1,100,N,VAVI,,IND,50,d,7.85E-07,3.93E-05
STEESE,29_1,1,SALIX,0.3,100,N,GRASS,,IND,50,d,7.07E-06,0.000353429
STEESE,29_1,1,SALIX,0.2,100,N,VAUL,,IND,50,d,3.14E-06,0.00015708
STEESE,29_1,1,SALIX,0.2,100,N,GRASS,,IND,50,d,3.14E-06,0.00015708
STEESE,29_1,1,SALIX,0.3,95,N,MOSS,,IND,50,d,7.07E-06,0.000353429
STEESE,29_1,1,BENE,0.6,100,N,ROAC,,IND,50,d,2.83E-05,0.001413717
STEESE,29_1,1,BENE,0.2,100,N,VAVI,,IND,50,d,3.14E-06,0.00015708
STEESE,29_1,1,BENE,0.3,100,N,GRASS,,IND,50,d,7.07E-06,0.000353429
STEESE,29_1,1,BENE,0.3,100,N,CHAN,,IND,50,d,7.07E-06,0.000353429
STEESE,29_1,1,BENE,0.3,100,N,MOSS,,IND,50,d,7.07E-06,0.000353429
STEESE,29_1,1,BENE,0.7,100,N,CHAN,,IND,50,d,3.85E-05,0.001924226
STEESE,29_1,1,SALIX,0.4,95,N,VAUL,,IND,50,d,1.26E-05,0.000628319
STEESE,29_1,1,SALIX,0.7,95,N,GRASS,,IND,50,d,3.85E-05,0.001924226
STEESE,29_1,1,BENE,0.2,100,N,LEGR,START,CLUMP,50,d,3.14E-06,0.00015708
STEESE,29_1,1,BENE,0.4,100,N,LEGR,,CLUMP,50,d,1.26E-05,0.000628319
STEESE,29_1,1,BENE,0.7,100,N,LEGR,,CLUMP,50,d,3.85E-05,0.001924226
STEESE,29_1,1,BENE,1.2,95,N,LEGR,,CLUMP,50,d,0.000113097,0.005654867
STEESE,29_1,1,BENE,1,95,N,LEGR,,CLUMP,50,d,7.85E-05,0.003926991
STEESE,29_1,1,BENE,0.5,100,N,LEGR,,CLUMP,50,d,1.96E-05,0.000981748
STEESE,29_1,1,BENE,0.9,95,N,LEGR,,CLUMP,50,d,6.36E-05,0.003180863
STEESE,29_1,1,BENE,0.7,95,N,LEGR,,CLUMP,50,d,3.85E-05,0.001924226
STEESE,29_1,1,BENE,0.7,95,N,LEGR,,CLUMP,50,d,3.85E-05,0.001924226
STEESE,29_1,1,BENE,1.1,90,N,LEGR,,CLUMP,50,d,9.50E-05,0.004751659
STEESE,29_1,1,BENE,2.2,95,N,LEGR,,CLUMP,50,d,0.000380133,0.019006636
STEESE,29_1,1,BENE,0.7,95,N,LEGR,,CLUMP,50,d,3.85E-05,0.001924226
STEESE,29_1,1,BENE,1,90,N,LEGR,,CLUMP,50,d,7.85E-05,0.003926991
STEESE,29_1,1,BENE,0.8,100,N,LEGR,END,CLUMP,50,d,5.03E-05,0.002513274
STEESE,29_1,1,BENE,1.6,95,N,MOSS,,IND,50,d,0.000201062,0.010053096
STEESE,29_1,1,BENE,0.9,100,N,EQAR,,IND,50,d,6.36E-05,0.003180863
STEESE,29_1,1,BENE,0.4,95,N,GRASS,,IND,50,d,1.26E-05,0.000628319
STEESE,29_1,1,BENE,0.4,100,N,CHAN,,IND,50,d,1.26E-05,0.000628319
STEESE,29_1,1,BENE,1.1,95,N,VAVI,,IND,50,d,9.50E-05,0.004751659
STEESE,29_1,1,BENE,0.3,95,N,LEGR,START,CLUMP,50,d,7.07E-06,0.000353429
STEESE,29_1,1,BENE,0.2,100,N,LEGR,END,CLUMP,50,d,3.14E-06,0.00015708
STEESE,29_1,1,BENE,0.7,95,N,VAVI,,IND,50,d,3.85E-05,0.001924226
STEESE,29_1,1,BENE,1.1,100,N,CHAN,,IND,50,d,9.50E-05,0.004751659
STEESE,29_1,1,SALIX,0.2,100,N,MOSS,,IND,50,d,3.14E-06,0.00015708
STEESE,29_1,1,BENE,0.4,100,N,MOSS,,IND,50,d,1.26E-05,0.000628319
STEESE,29_1,1,SALIX,0.4,80,N,MOSS,,IND,50,d,1.26E-05,0.000628319
STEESE,29_1,1,BENE,2.7,95,N,MOSS,,IND,50,d,0.000572555,0.028627763
STEESE,29_1,1,BENE,1,95,N,CHAN,,IND,50,d,7.85E-05,0.003926991
STEESE,29_1,1,SALIX,0.4,95,N,CHAN,,IND,50,d,1.26E-05,0.000628319
STEESE,29_1,1,BENE,0.6,90,N,MOSS,,IND,50,d,2.83E-05,0.001413717
STEESE,29_1,1,BENE,0.3,100,N,GRASS,,IND,50,d,7.07E-06,0.000353429
STEESE,29_1,1,BENE,0.6,90,N,MOSS,,IND,50,d,2.83E-05,0.001413717
STEESE,29_1,1,BENE,0.2,90,N,CHAN,,IND,50,d,3.14E-06,0.00015708
STEESE,29_1,1,BENE,1.7,95,N,LITTER,,IND,50,d,0.00022698,0.011349003
STEESE,23_3,3,POTR,1.7,95,N,CHAN,,IND,50,d,0.00022698,0.011349003
STEESE,23_3,3,POTR,1.5,95,N,CHAN,,IND,50,d,0.000176715,0.008835729
STEESE,23_3,3,POTR,0.1,95,N,CHAN,,IND,50,d,7.85E-07,3.93E-05
STEESE,23_3,3,SALIX,0.5,80,N,CHAN,START,CLUMP,50,d,1.96E-05,0.000981748
STEESE,23_3,3,SALIX,0.6,80,N,CHAN,,CLUMP,50,d,2.83E-05,0.001413717
STEESE,23_3,3,SALIX,0.4,60,N,CHAN,END,CLUMP,50,d,1.26E-05,0.000628319
STEESE,23_3,3,SALIX,0.5,90,N,CHAN,,IND,50,d,1.96E-05,0.000981748
STEESE,23_3,3,POTR,2,90,N,LITTER,,IND,50,d,0.000314159,0.015707963
STEESE,23_3,3,SALIX,0.9,70,N,LITTER,START,CLUMP,50,d,6.36E-05,0.003180863
STEESE,23_3,3,SALIX,0.7,80,N,LITTER,,CLUMP,50,d,3.85E-05,0.001924226
STEESE,23_3,3,SALIX,1,90,N,LITTER,,CLUMP,50,d,7.85E-05,0.003926991
STEESE,23_3,3,SALIX,0.5,90,N,LITTER,END,CLUMP,50,d,1.96E-05,0.000981748
STEESE,23_3,3,POTR,1,80,N,LITTER,,IND,50,d,7.85E-05,0.003926991
STEESE,23_3,3,SALIX,0.4,80,N,CHAN,,IND,50,d,1.26E-05,0.000628319
STEESE,23_3,3,SALIX,0.4,80,N,CHAN,,IND,50,d,1.26E-05,0.000628319
STEESE,23_3,3,BENE,1.4,90,N,CHAN,,IND,50,d,0.000153938,0.007696902
STEESE,23_3,3,SALIX,0.4,90,N,LITTER,START,CLUMP,50,d,1.26E-05,0.000628319
STEESE,23_3,3,SALIX,0.7,70,N,LITTER,END,CLUMP,50,d,3.85E-05,0.001924226
STEESE,23_3,3,ARCTO,0.2,100,N,LITTER,,IND,50,d,3.14E-06,0.00015708
STEESE,23_3,3,BENE,1,90,N,CHAN,,IND,50,d,7.85E-05,0.003926991
STEESE,23_3,3,BENE,0.7,80,N,CHAN,START,CLUMP,50,d,3.85E-05,0.001924226
STEESE,23_3,3,BENE,1.9,90,N,CHAN,END,CLUMP,50,d,0.000283529,0.014176437
STEESE,23_3,3,SALIX,0.2,90,N,CHAN,START,CLUMP,50,d,3.14E-06,0.00015708
STEESE,23_3,3,SALIX,0.9,95,N,CHAN,END,CLUMP,50,d,6.36E-05,0.003180863
STEESE,23_3,3,BENE,0.7,80,N,CHAN,START,CLUMP,50,d,3.85E-05,0.001924226
STEESE,23_3,3,BENE,0.9,90,N,CHAN,END,CLUMP,50,d,6.36E-05,0.003180863
STEESE,23_3,3,BENE,1.1,100,N,CHAN,,IND,50,d,9.50E-05,0.004751659
STEESE,23_3,3,BENE,0.5,100,N,CHAN,,IND,50,d,1.96E-05,0.000981748
STEESE,23_3,3,BENE,1.2,100,N,LITTER,,IND,50,d,0.000113097,0.005654867
STEESE,23_3,3,SALIX,0.9,80,N,LITTER,,IND,50,d,6.36E-05,0.003180863
STEESE,23_3,3,BENE,0.4,90,N,CHAN,,IND,50,d,1.26E-05,0.000628319
STEESE,23_3,3,BENE,0.2,100,N,LITTER,START,CLUMP,50,d,3.14E-06,0.00015708
STEESE,23_3,3,BENE,0.1,100,N,LITTER,END,CLUMP,50,d,7.85E-07,3.93E-05
STEESE,23_3,3,SALIX,0.3,100,N,EQAR,START,CLUMP,50,d,7.07E-06,0.000353429
STEESE,23_3,3,SALIX,0.4,80,N,EQAR,,CLUMP,50,d,1.26E-05,0.000628319
STEESE,23_3,3,SALIX,0.6,70,N,EQAR,END,CLUMP,50,d,2.83E-05,0.001413717
STEESE,23_3,3,BENE,0.4,80,N,EQAR,,IND,50,d,1.26E-05,0.000628319
STEESE,23_3,3,POTR,2.1,80,N,CHAN,,IND,50,d,0.000346361,0.01731803
STEESE,23_3,3,SALIX,0.4,80,N,CHAN,START,CLUMP,50,d,1.26E-05,0.000628319
STEESE,23_3,3,SALIX,0.4,90,N,CHAN,,CLUMP,50,d,1.26E-05,0.000628319
STEESE,23_3,3,SALIX,0.5,70,N,CHAN,,CLUMP,50,d,1.96E-05,0.000981748
STEESE,23_3,3,SALIX,0.3,70,N,CHAN,END,CLUMP,50,d,7.07E-06,0.000353429
STEESE,23_3,3,SALIX,0.8,80,N,CHAN,,IND,50,d,5.03E-05,0.002513274
STEESE,23_3,3,SALIX,1,75,N,CHAN,,IND,50,d,7.85E-05,0.003926991
